CRSP_PERMCO,Compustat_GVKEY,BoardEx_boardID,TICKER,RP_entityID
56796,035210,3043280,ATER,NaN
55200,020961,831605,ATEX,B4528F
10992,003905,9109,ATGE,7B492C
17176,124355,1649,ATGN,657EC6
54490,018443,1969804,ATHL,NaN
52766,177930,632235,ATHN,5AEE5B
58018,038015,3367194,ATHN.U,5AEE5B
44878,157635,79255,ATHR,NaN
52874,176017,463422,ATHX,911CA9
21722,010405,1416,ATI,418ABD
56734,034560,3028613,ATIF,8AD48A
55595,027014,2469741,ATKR,C15F8F
16488,119714,7550,ATLC,48781
45993,031718,800969,ATLO,75BB1B
59453,041886,3598868,ATMC,NaN
59453,041886,3598868,ATMCU,NaN
12606,029274,2962,ATMI,NaN
10860,023767,2960,ATML,NaN
59560,042033,3647723,ATMU,NaN
59454,041856,3596081,ATMV,NaN
59454,041856,3596081,ATMVU,NaN
55990,037350,2665494,ATNF,NaN
11204,024708,2940,ATNI,C05839
54757,016947,2057189,ATNM,78658E
53817,164099,1708788,ATNY,NaN
6748,004383,2963,ATO,8211B7
55668,027737,2502436,ATOM,5F3E74
54269,185659,1903262,ATOS,BF93F8
53455,162346,1000160,ATP,8F6F71
41266,141982,2970,ATPAQ,NaN
20229,013680,2948,ATPL,NaN
29805,028176,2411,ATR,5D43A7
47203,163889,420088,ATRC,5A423F
12345,028712,990,ATRM,NaN
397,001823,2864,ATRO,297DA8
10589,021685,2977,ATRX,2B72BF
59566,029478,2979,ATS,NaN
53316,165394,1616257,ATSC,NaN
46701,155280,533426,ATSG,CE4E6D
10639,022308,2980,ATSI,NaN
1092,003333,2643,ATSN,NaN
55965,012485,2671876,ATUS,057C52
12499,180405,725,ATVI,48590
403,001860,2993,ATW,5C1ABB
55980,031848,2673008,ATXI,7.49E+07
55302,023980,2299963,ATXS,NaN
55276,023627,2242996,ATYR,NaN
16325,029322,2913,ATYT,NaN
12461,019713,31761,AUB,91181E
13966,061055,805135,AUBN,95C575
37699,136824,3026,AUGT,NaN
58645,023001,3440208,AUID,NaN
55067,021378,2168638,AUMA,NaN
55067,021378,2168638,AUMAU,NaN
53358,065921,1649274,AUMN,449082
32169,065921,1649274,AUMN,449082
55021,117829,1604057,AUPH,NaN
58829,039872,3469795,AURA,NaN
58082,038089,3359537,AURCU,611989
57888,038057,3356365,AUS.U,7E4C84
17964,129632,24915,AUSA,BB6B30
59280,039937,3529400,AUST,2WUX1W
52367,177650,744973,AUTH,NaN
16449,119173,3112,AUTO,5C0EAC
57911,036089,3350170,AUUD,E59F57
45416,160272,467993,AUXL,NaN
56053,116829,2647963,AUXO,NaN
55854,116829,2647963,AUXO,NaN
39130,139662,3191,AV,9022A0
21890,011304,3244,AVA,A3F598
59585,038396,3459984,AVAC,NaN
58830,038396,3459984,AVAC,NaN
59585,038396,3459984,AVACU,NaN
58830,038396,3459984,AVACU,NaN
58195,038688,3388282,AVAH,DCA470
51651,176362,782105,AVAV,F1EB39
30345,029875,3169,AVB,2FEA66
30396,030175,931,AVCA,NaN
37920,064397,3250,AVCT,608D97
15347,064397,3250,AVCT,608D97
9002,001585,1960,AVD,03542C
56642,034682,2994878,AVDR,NaN
58777,039685,3462294,AVDX,97HVMN
23618,001916,3232,AVGN,NaN
14645,062911,3232,AVGN,NaN
53196,180711,817439,AVGO,09DE1F
55167,022704,2212394,AVGR,A8E568
56920,253355,880508,AVH,0E66E1
421,001906,3184,AVHI,NaN
12009,027925,3230,AVID,15B10D
57418,037292,3291371,AVIR,ABAA03
54337,180659,1941706,AVIV,NaN
56390,033610,2827524,AVLR,C6DF74
10593,021776,3173,AVNR,2E5346
55034,021352,2163304,AVNS,A5DD24
55189,022868,2215575,AVNU,NaN
51949,176572,920131,AVNW,62A122
56247,007745,3171,AVNX,NaN
17934,129467,3171,AVNX,NaN
56888,039157,3083052,AVPT,C26897
50827,165734,665186,AVRWQ,NaN
47435,163922,379112,AVRX,NaN
38405,138921,3245,AVSR,696453
16347,116772,15984,AVTA,NaN
58431,038987,3415440,AVTE,9E83E2
56721,035065,3033152,AVTR,B6F7F7
55454,026149,2350881,AVTX,5FCA50
55453,166447,2357108,AVXL,36E479
55519,026818,2408287,AVXS,NaN
20238,001913,3210,AVY,662682
56216,032855,2762605,AVYAQ,NaN
50011,165666,810460,AVZAQ,NaN
11108,022140,1516,AW,NaN
5814,001382,1987,AWA,NaN
53818,186714,1709574,AWAY,NaN
13712,031778,607813,AWBCQ,NaN
41670,134845,2885,AWE,NaN
20103,134845,2885,AWE,NaN
42537,015173,106587,AWGI,NaN
28208,015173,106587,AWGI,NaN
39154,140042,1651379,AWH,0D03C8
51321,175689,2597,AWI,5AC2DD
20215,001762,2597,AWI,5AC2DD
52985,179437,1966,AWK,6DBBBC
20104,001587,1966,AWK,6DBBBC
4350,009849,1938,AWR,F44EA2
14889,063454,3264,AWRE,1F1F0E
34772,110802,3167,AWX,C6A3F1
46441,162560,643128,AX,DEF058
30930,001072,3262,AX6,NaN
25544,001072,3262,AX6,NaN
59216,040683,3509350,AXAC,NaN
55067,021378,2168638,AXAR,NaN
55067,021378,2168638,AXARU,NaN
10924,024005,531,AXAS,BBE26D
15158,021118,569,AXDX,BE5935
6393,006196,2240,AXE,4D642E
52926,179256,1025570,AXG,NaN
8839,190355,1971670,AXGN,514067
55339,023933,2295075,AXGT,NaN
58795,039275,3465700,AXHIU,NaN
8760,012801,2149,AXIHQ,NaN
8840,012895,13138,AXLL,NaN
44964,142156,661508,AXMP,4.98E+09
56556,034342,2937825,AXNX,37426C
41562,143912,30004,AXON,D2AC74
55068,018576,2159500,AXPW,NaN
20193,001618,2110,AXR,222D2D
11309,024888,419,AXS,8DB8F5
55477,026349,2364297,AXSM,69C99E
13959,061253,3308,AXSO,NaN
45167,126775,576798,AXST,NaN
55099,022134,2166082,AXTA,45CF5C
16121,110760,3310,AXTI,CB88B3
24475,011142,3309,AXYS,NaN
42401,146017,733,AYI,66A667
16397,118081,1285,AYM,NaN
51105,175110,11500,AYR,NaN
46446,036535,780519,AYRO,D79027
56089,179461,2716464,AYTU,1201B5
51410,140169,3027,AZC,NaN
57095,036193,3200809,AZEK,NaN
37,001094,631,AZJ,NaN
29009,023809,3154,AZO,ECF709
59277,030870,1649258,AZPN,D58A11
13398,030870,1649258,AZPN,D58A11
13539,031477,5192,AZTA,NaN
59579,042984,3654645,AZTR,NaN
54479,018427,1968234,AZURQ,E7CE45
430,001926,3344,AZZ,AFDF2E
20270,002049,3594,B,DA0A9E
46416,140363,660783,BAA,97D0CC
3151,007647,4504,BAC,990AD0
56650,034163,2996744,BACK,NaN
59469,037025,3333449,BAER,219A11
57753,037025,3333449,BAER,219A11
58921,025476,3481843,BAFN,NaN
14328,062330,1023065,BAGL,NaN
53550,185881,1672856,BAH,D598E7
20257,001988,3439,BALL,NaN
53362,183700,1632727,BALT,NaN
56665,027240,9556,BALY,519FE0
59445,041817,3592085,BAM,83AFBE
11785,025896,4815,BAMM,NaN
43449,136265,883085,BANC,2B9DBB
56150,032571,2726417,BAND,3798B9
12058,028022,3466,BANF,0BB9E5
8867,023944,3466,BANF,0BB9E5
14091,061487,3541,BANR,4F9487
54646,019107,2007187,BANX,NaN
51197,175399,668020,BARE,NaN
16022,063479,751180,BARI,NaN
57542,038937,3297616,BARK,648A80
11131,024486,3609,BARZ,NaN
58550,039059,3425960,BASE,8E4BB6
50015,137024,3642,BASXQ,NaN
50735,174169,3167794,BATL,3A9C1F
59594,027186,3665497,BATRA,A6EF85
54311,027186,3665497,BATRA,A6EF85
59594,027186,3665497,BATRK,A6EF85
54311,027186,3665497,BATRK,A6EF85
56317,170791,2455105,BATS,5930DD
20277,002086,3684,BAX,1FAF22
52786,178619,581568,BAXSQ,NaN
50724,136825,874878,BAYN,07BE02
16396,065986,26104,BB,E040DD
57939,037966,3343565,BBAI,9ED735
4373,010331,4774,BBAO,NaN
45294,264386,460575,BBBB,NaN
11558,025338,3904,BBBYQ,NaN
56007,032098,2686250,BBCP,5E9934
51821,176725,460938,BBDC,53F345
51302,174656,940110,BBEPQ,NaN
46014,162459,259722,BBG,NaN
56787,035264,3049814,BBIO,6D9ECA
58832,026579,3463271,BBLG,ACBE33
58808,039938,3342317,BBLNF,NaN
57907,037647,3342317,BBLNF,NaN
54989,183921,2141140,BBLUQ,3F2BAD
51983,176863,582164,BBND,NaN
43843,143910,806564,BBNK,NaN
11855,026012,4558,BBOX,NaN
53533,185194,1668860,BBRG,NaN
12197,028410,3615,BBSI,36A1CB
4163,011856,3718,BBT.PRG,NaN
4163,011856,3718,BBT.PRH,NaN
59237,040340,3514345,BBUC,NaN
45680,161055,480589,BBW,275B6C
2664,006733,18892,BBWI,45CF4C
7506,002184,4118,BBY,5E7E82
20344,002444,5227,BC,07CA6A
57614,037541,3314470,BCAB,8E5949
57712,036869,3337363,BCACU,A1829B
45994,121974,1011091,BCAR,NaN
49991,147312,806563,BCBP,0D26E0
56859,024598,3065413,BCDA,82AA83
20245,002137,3782,BCE,1CBF42
14731,063070,4858,BCGI,NaN
55022,153957,2152199,BCLI,693ECD
56364,161023,2813360,BCML,E5F0A8
40982,141198,3875,BCONQ,NaN
53992,187959,1799407,BCOV,73BCBA
56626,034618,2976832,BCOW,B36B25
8237,001979,3424,BCPC,D3FD6D
20268,002044,3578,BCR,NaN
12902,029837,4327,BCRX,A5195E
16546,120774,5178,BCSA,529XUJ
16202,112362,3856,BCSB,NaN
56576,034415,2945173,BCSF,FC6365
17405,126615,5471,BCSI,NaN
57913,022358,1190274,BCT,CE3F39
55745,028525,2647996,BCTF,A96DB9
20261,014659,3479,BCV,9EF984
15962,066610,4447,BD3,NaN
45710,160890,601522,BDAY,NaN
52675,164408,831178,BDBD,NaN
29956,028940,5455,BDC,901327
10550,013432,4643,BDCO,2C4C8C
53960,199757,1745701,BDCV,NaN
46666,161993,602549,BDE,NaN
31788,064038,561446,BDEI,NaN
20262,002008,3483,BDG,7C4948
20262,002008,3483,BDG.A,NaN
20262,002008,3483,BDGAB,NaN
20306,002255,4556,BDK,NaN
20733,004759,12041,BDL,20C57D
15962,066610,4447,BDMS,4966D5
21107,013562,5006,BDN,D48275
31377,061712,4626,BDRL,NaN
43249,148219,565097,BDSI,57A854
57427,037134,3290395,BDSX,17459E
56992,036052,3154242,BDTX,543C77
20284,002111,3903,BDX,873DB9
11198,024689,4968,BDY,NaN
56445,033668,2889849,BE,885758
10567,021487,3865,BE1,NaN
20292,002154,3994,BE7,NaN
15433,064606,3869,BEAS,NaN
10567,021487,3865,BEAV,NaN
16158,111662,3898,BEBE,F0003B
23354,015106,3902,BEC,AB7838
21965,015106,3902,BEC,AB7838
20954,012125,3908,BED,NaN
45290,260779,422829,BEE,NaN
56700,184345,3022539,BEEM,DF53EE
58292,038762,3396997,BEEP,NaN
15722,065494,3927,BEIQ,NaN
6653,002124,3946,BELFA,994468
6653,002124,3946,BELFB,994468
12202,028435,3969,BELM,NaN
6407,004885,12463,BEN,5B6C11
57714,037337,3322848,BENE,E994D4
59585,038396,3459984,BENF,NaN
58830,038396,3459984,BENF,NaN
47426,165226,1021938,BEO,NaN
57146,036790,3241520,BEPC,DEC749
7585,120193,4079,BERK,FFD285
54198,180483,1893368,BERY,CA3CB9
20300,002193,4160,BEV,NaN
15465,064741,5090,BEXP,NaN
20340,002435,5210,BF.A,859D62
20340,002435,5210,BF.B,859D62
595,002282,4715,BF3,NaN
11439,025108,6763,BF4,NaN
59041,040334,3487385,BFAC.U,Q6ZRFV
46556,162662,749392,BFBC,NaN
56557,150803,2935509,BFC,D393DF
16270,113832,2935509,BFC,D393DF
29629,005849,4182,BFCF,NaN
29629,005849,4182,BFCFB,NaN
52769,178492,1223447,BFED,NaN
41671,143974,1451,BFH,EF1AD9
46844,161942,803651,BFIN,A2CA3F
46845,115555,3870,BFNBQ,NaN
59485,041936,3614202,BFRG,NaN
58833,039342,3469921,BFRI,NaN
29951,028769,27128,BFS,3ACDAE
46557,162576,749795,BFSB,NaN
56331,027235,3021162,BFST,5DA8B3
436,013853,3446,BFTH,NaN
54330,016886,1930647,BFYT,NaN
42007,144435,5320,BG,63384
43250,145041,247097,BGFV,876D6E
20330,002393,5089,BGGSQ,NaN
51090,174316,858059,BGH,NaN
48784,165557,812326,BGI,DAD98D
53674,178972,1686589,BGMD,E6E0D3
29128,020243,3991,BGO,NaN
30885,031849,4832,BGPIQ,NaN
41272,141983,78702,BGPTQ,NaN
57651,039316,3309306,BGRY,237306
45679,158743,95972,BGS,68E3E0
54024,170648,1807810,BGSCU,NaN
55040,020044,1701326,BGSF,E82A2D
58021,038361,3366745,BGSX.U,38D4FA
4255,003424,29151,BH,CE69E9
4255,003424,29151,BH.A,CE69E9
55190,022982,2218953,BHACU,IBPI56
32069,031895,647263,BHB,92D6A5
15247,064189,800978,BHBCQ,3AD7D8
54948,020913,2130638,BHBK,NaN
12952,029955,4427,BHC,E736E2
26087,023084,4002,BHE,6CF43C
56000,031774,2689260,BHF,7A51FE
57693,039783,3323807,BHIL,E2A774
52927,179341,1066410,BHL,NaN
37659,137351,4081,BHLB,84A6B9
54623,019084,2011982,BHR,E08431
59543,017602,3638780,BHRB,061X9T
57428,038082,3291655,BHSEU,CC2DB4
59368,041176,3562113,BIAF,NaN
21635,014412,28619,BID,1E9F1C
52368,166733,806202,BIDZ,NaN
57192,036754,3244384,BIGC,34CA48
11112,024468,440155,BIIB,CEDFD5
655,002220,4311,BIO,947529
655,002220,4311,BIO.B,NaN
54385,196160,1951351,BIOAQ,NaN
57128,036619,3203234,BIOR,NaN
8295,012253,3203234,BIOR,NaN
59058,040253,3482899,BIOS,NaN
59058,040253,3482899,BIOSU,NaN
57715,037657,3335007,BIOT,60824D
57715,037657,3335007,BIOTU,60824D
44879,158235,627640,BIOV,141892
52942,179216,1093611,BIP,E950F5
52942,179216,1093611,BIP.UN,E950F5
57035,035882,3184965,BIPC,AAA04B
58907,039546,3471987,BIRD,NaN
16214,112624,730,BIRT,NaN
58432,329579,3057946,BITF,F2C705
15092,063895,4465,BITS,NaN
57335,019549,3269925,BIVI,EECF9E
44385,118733,4330,BIVN,NaN
55837,029819,2607844,BIVV,NaN
27605,001669,661695,BIW,NaN
26270,014395,4342,BJCT,NaN
51107,066198,874935,BJGP,NaN
15025,063739,6633,BJRI,AFD1CA
26090,022794,4472,BJS,NaN
15045,063799,5155,BKBK,NaN
50692,164471,840100,BKC,NaN
48786,164652,817733,BKD,890FF4
11506,025234,5276,BKE,7B9212
52550,177945,1702333,BKEP,41A3FB
511,002259,4560,BKH,7.44E+09
53031,180169,1280717,BKJ,NaN
57364,039909,3271811,BKKT,NaN
52699,105630,865696,BKM,A0B4DF
40983,140983,3500,BKMU,NaN
16454,119314,25022,BKNG,034B61
44812,158313,1587361,BKOR,5A6800
44880,148224,491929,BKRSQ,NaN
29955,028924,3593,BKS,49116A
8677,017641,810914,BKSC,B09B8F
56931,039621,3102355,BKSY,NaN
65,001117,26018,BKTI,4CF9F7
53647,185824,1684607,BKU,4B3555
7911,016684,3536,BKUNQ,NaN
53105,062972,4495,BKYF,NaN
15441,064645,2683555,BKYI,849CA6
59486,041238,3613575,BLAC,NaN
59486,041238,3613575,BLACU,NaN
54719,023167,2035856,BLBD,84920B
58925,026630,3473963,BLBX,NaN
5223,002150,3983,BLC,NaN
5223,002150,3983,BLCBB,NaN
59281,040605,3530024,BLCO,L5L1KV
56889,038779,3080966,BLDE,427AAE
14111,028724,3441,BLDP,33AEDA
46846,163036,141427,BLDR,B2256A
20255,012992,3431,BLDTB,NaN
58926,039064,3477995,BLEU,NaN
58926,039064,3477995,BLEUU,NaN
10390,017199,8339,BLFS,4.60E+06
58551,038764,3423094,BLFY,740707
11096,024415,5298,BLGM,NaN
50589,155758,666435,BLHI,00B7E2
52371,176768,623721,BLIN,606383
36336,124434,4584,BLK,7E56BC
45417,260893,466388,BLKB,26F31D
20289,002138,3968,BLLI,0A1263
54162,171049,1878334,BLMN,BB02FB
53898,189860,1729166,BLMT,NaN
58519,039056,3422984,BLND,D276E8
58552,038243,3426796,BLNGU,NaN
56265,184049,2777864,BLNK,6A6F44
54040,170444,1813872,BLOX,NaN
20290,002146,3977,BLS,212F03
57429,037243,3286810,BLSA,7382BC
6050,002246,4351,BLSC,NaN
20310,002271,4631,BLT,NaN
59258,034025,3528578,BLTE,NaN
57716,037659,3324650,BLTSU,DE0C5C
7936,011914,15676,BLUD,NaN
57615,185946,3313909,BLUWU,5A33B0
58927,039910,3474055,BLZE,NaN
58835,039735,3464410,BMAQU,7JAPTQ
57799,037790,3346092,BMBL,798996
9905,014650,4690,BMC,NaN
54515,024415,1971658,BMCH,NaN
46540,105597,915620,BMD,NaN
58196,038529,3383124,BMEA,537273
20250,001968,3392,BMI,19CAC7
45531,264510,642791,BMNM,B87EDF
29146,015580,4518,BMO,930367
45465,161013,550929,BMR,8DECA9
3213,007662,2514597,BMRA,F61BA6
17669,031764,481147,BMRC,B2F431
16668,122257,4354,BMRN,830BDB
20292,002154,3994,BMS,C7A8C0
7676,016698,5233,BMTC,A5628C
50725,166569,134326,BMTI,NaN
56477,037673,2905762,BMTX,711879
20331,002403,5118,BMY,94637C
13845,060990,4700,BNCC,961343
52541,177300,947154,BNCL,NaN
44287,109699,874974,BNCN,NaN
55342,023208,2315506,BNED,9C1A4E
54550,018561,1984495,BNFT,9470CC
56483,033749,2901555,BNGO,F198C3
5977,002163,4013,BNHN,NaN
5977,002163,4013,BNHNA,NaN
20350,002490,5337,BNI,NaN
58710,039268,3447314,BNIX,NaN
57259,036967,3267975,BNL,577033
58711,039260,3446446,BNNR,NaN
58711,039260,3446446,BNNRU,NaN
51333,141339,870300,BNNX,NaN
54007,197956,1809457,BNNY,NaN
43264,015582,4521,BNS,53C167
9674,014285,4027,BNT,NaN
55390,254381,67941,BNTC,6A85C5
50828,031659,4165,BNV,NaN
52285,164270,944275,BNVIQ,NaN
57402,037273,3290175,BOAC,CC05FA
595,002282,4715,BOBE,NaN
55982,027977,2670446,BOC,NaN
45295,112112,25905,BOCH,73C21F
59060,040208,3482764,BOCN,JNAUSD
59060,040208,3482764,BOCNU,JNAUSD
57540,039112,3303041,BODI,NaN
53534,185227,1667619,BODY,428CF0
59586,042987,3655758,BOF,NaN
43781,151078,125402,BOFLQ,NaN
589,002005,253576,BOH,206852
55264,023594,2243725,BOJA,NaN
11106,024447,4753,BOKF,67529E
20276,002085,3680,BOL,284283
11123,024483,4810,BONTQ,05C13D
9028,004497,9816,BOOM,1AF7E2
12310,029063,11273,BOPT,51CABD
43906,122455,1010199,BORD,NaN
10430,014268,4840,BORL,NaN
47860,163993,824058,BOT,NaN
53976,136844,1792492,BOTJ,16293D
58056,037855,3359431,BOWL,694A21
59602,043116,3662993,BOWN,NaN
59602,043116,3662993,BOWNU,NaN
57226,033433,3244408,BOWXU,NaN
53966,015637,1641445,BOX.UN,NaN
56151,024421,2739107,BOXL,BF7F64
31754,063896,4915,BOY,B92013
59061,040277,3482748,BPAC,57QUQA
59061,040277,3482748,BPACU,57QUQA
12848,029211,4862,BPFH,1A2D9F
50014,105512,810135,BPIGF,A936EB
20346,013526,5272,BPL,NaN
55224,023407,2241578,BPMC,401072
7866,001969,3393,BPMI,2D4946
56107,032413,2719421,BPMP,8CAA83
14846,063384,21842,BPOM,NaN
56029,027345,3021208,BPRN,DA90E1
54782,165563,2052614,BPTH,7D9228
16691,122315,4384,BPURQ,NaN
52954,179470,1057508,BPW,NaN
29807,028119,1665719,BPYU,92B73F
15327,162909,780575,BPZRQ,NaN
59119,039466,3496130,BRAC,249169
59119,039466,3496130,BRACU,249169
58646,031006,1724354,BRAG,EACA50
16177,111960,4663,BRBI,NaN
59201,035684,3095969,BRBR,FD83D1
56896,035684,3095969,BRBR,FD83D1
56960,105616,3134497,BRBS,NaN
59200,038029,3356700,BRCC,NaN
57972,038029,3356700,BRCC,NaN
16546,120774,5178,BRCD,NaN
16056,066708,5168,BRCM,NaN
58503,039088,3422952,BRDG,D58B33
54783,019830,2056214,BRDR,NaN
20248,002025,5040,BRE.PRACL,NaN
13945,061192,25908,BREW,NaN
59120,170535,3499401,BRFH,BB341A
644,002390,5086,BRID,A7E2AB
58280,038170,3391248,BRIVU,0A3CF2
540,002176,4080,BRK.A,168A5D
540,002176,4080,BRK.B,168A5D
52682,178027,1014883,BRKC,NaN
59062,039454,3486176,BRKH,NaN
59062,039454,3486176,BRKHU,NaN
16026,105670,5191,BRKL,264EB3
13030,030116,5191,BRKL,264EB3
38406,138483,5218,BRKR,94983E
9252,013365,3607,BRL,NaN
44378,155753,483859,BRLC,NaN
44378,165656,483859,BRLC,NaN
44378,165656,770024,BRLCQ,NaN
8563,012576,4388,BRLI,D597D6
57114,036295,3205536,BRLIU,D597D6
58739,039471,3444266,BRLS,NaN
58712,039556,3453865,BRLT,52XRO5
56925,035867,2817023,BRMK,A01983
56380,033492,2817023,BRMK,A01983
20271,002052,3599,BRN,1AF546
47205,164075,803647,BRNC,NaN
3624,015417,5204,BRO,C598D7
58692,039483,3449319,BROS,B73BW7
53746,151708,440417,BRP,52F8E0
43849,151708,440417,BRP,52F8E0
5817,021686,675,BRR,NaN
56255,033066,2771157,BRSP,416291
54395,185344,1953932,BRSS,NaN
3370,008092,22972,BRSWQ,NaN
20247,001949,5212,BRT,5065B1
58928,066042,3472355,BRTX,C101CC
54572,018383,2004281,BRX,30AB63
58914,039942,3476467,BRZE,A6CD8C
16158,111662,3898,BS2,NaN
56998,035646,3147481,BSBK,C22DC2
20282,011818,3878,BSC,0AE655
674,001951,5242,BSDM,NaN
676,002080,3652,BSET,BBDE8E
14587,062755,99,BSF,NaN
58929,036213,3472164,BSFC,WUMO6G
53446,184514,1648061,BSFT,NaN
11418,025080,4459,BSG,NaN
55062,021019,2155249,BSIG,B85DCE
58197,038553,3388240,BSKYU,468259
55252,023433,2241582,BSM,893AAA
12947,029939,4404,BSMD,NaN
10977,021673,5139,BSML,NaN
16578,105538,27918,BSRR,647143
11206,024710,1324393,BSTC,NaN
15330,064375,4398,BSTE,NaN
54611,016719,2006613,BSTG,AD94CB
56777,035385,3050077,BSTZ,NaN
56516,034132,2917470,BSVN,1DF15D
15902,031270,4728,BSXT,NaN
57336,037076,3270980,BSY,85E0A1
56292,032941,2789784,BTAI,8E10BF
58930,036481,3476170,BTBD,GY0F7O
56295,032878,2795876,BTBT,D4AB73
54630,019042,2013068,BTCM,NaN
58713,019767,3448640,BTCS,330F84
50468,029135,3709,BTE,91E770
29761,027826,4880,BTF,NaN
7954,019049,620983,BTFG,NaN
30401,030219,4686,BTH,4.17E+04
15302,017405,4024,BTHS,NaN
59179,040528,3512118,BTM,NaN
54441,179060,1076543,BTO,19973C
45079,158734,550451,BTRX,NaN
58331,184548,3415617,BTTR,903888
55925,142460,2642720,BTU,188DFE
41580,142460,2642720,BTU,188DFE
10104,015331,5264,BTUI,NaN
41580,142460,23997,BTUUQ,NaN
53899,118183,1696478,BU,F2986B
35040,119893,5265,BUCA,NaN
13691,024363,50196,BUCY,NaN
29,001663,2230,BUD,C8FAC7
48797,154433,925878,BUF,F967B5
55346,024437,2310022,BUFF,NaN
54574,018675,1990085,BURL,A72AB6
16290,018329,40,BUSE,81F4BE
23671,002517,5384,BUTLQ,NaN
8283,013193,5384,BUTLQ,NaN
7929,011802,5384,BUTLQ,NaN
7506,002184,4118,BUY,5E7E82
48767,162222,1944095,BVA,NaN
16230,112752,4300,BVEW,NaN
59618,162759,3670377,BVFL,NaN
57918,027644,3346148,BVS,30A51D
14750,063099,5171,BVSNQ,NaN
55288,023865,2300934,BW,24A92E
29936,028742,4839,BWA,1.79E+10
57559,037161,3298423,BWACU,48CC88
59121,040416,3503214,BWAQ,JO40AP
59121,040416,3503214,BWAQU,JO40AP
56293,033131,2792143,BWB,AC1952
16220,031894,5406,BWCF,NaN
53139,179249,1702135,BWEN,E48060
54858,160423,2068322,BWFG,A429A5
714,001982,3428,BWINA,NaN
714,001982,3428,BWINB,NaN
614,002342,4901,BWL.A,NaN
44616,157218,605406,BWLD,NaN
56586,034417,2947068,BWMCU,NaN
58281,038754,3391242,BWMN,09FBEC
37925,135865,7997,BWNG,NaN
48785,164756,599876,BWP,NaN
26177,013516,731211,BWR,NaN
50726,166585,662291,BWTRQ,NaN
53456,185229,1652246,BWXT,D9E036
23296,001965,1652246,BWXT,D9E036
52389,177288,1025132,BWY,41C640
31755,063718,4173,BXLC,E6BDBD
55293,022734,2301441,BXLT,NaN
20378,020791,5749,BXMT,D139BC
44065,151222,803650,BXXXQ,NaN
55968,031585,2674295,BY,29B702
12236,028501,3383,BYBI,NaN
13085,017815,5900,BYBK,NaN
14283,061815,5172,BYFC,5CA410
297,012075,1455,BYI,NaN
54647,017388,2005053,BYLK,34846B
56715,034447,3027499,BYND,9EF4CF
43146,147868,101407,BYON,NaN
58282,175457,1988180,BYRN,NaN
55884,029207,2630414,BYSI,B4F0C3
21776,010692,952336,BZC,NaN
57727,037610,3327525,BZFD,NaN
30251,029755,3897,BZH,8B6E7E
5220,003310,7569,CA,E9E44A
25081,010002,29052,CAA,4E3B5D
21659,010002,29052,CAA,4E3B5D
45272,264708,562171,CAB,NaN
56908,035727,3099964,CABA,2E0445
45995,160932,601903,CABG,NaN
55287,023225,2300967,CABO,6BDA0C
32101,065548,5598,CAC,3BCF24
12784,029613,5962,CACB,NaN
11561,025339,8183,CACC,57634F
54275,171140,1916021,CACGU,NaN
398,002595,5470,CACH,26CB26
30064,029369,5472,CACI,AC7C4F
15504,064681,5472,CACI,AC7C4F
727,002596,5472,CACI,AC7C4F
54648,018326,2034698,CACQ,NaN
13438,021879,18264,CACR,NaN
13438,021879,18264,CACR.A,NaN
16247,112874,5895,CACS,8008B8
9478,013828,5582,CADA,NaN
58553,039269,3427649,CADL,07799F
51303,175483,626148,CADX,NaN
43339,002526,5487,CAE,1.20E+64
55301,023287,2298018,CAFD,NaN
13496,031276,5596,CAFI,NaN
20495,003362,7619,CAG,62898B
20376,002606,5497,CAGAQ,NaN
6262,002751,5811,CAH,3587B4
52251,177109,1025169,CAI,44DDBD
53269,184652,1602747,CAK,NaN
11706,025737,6559,CAKE,018C11
55070,021627,2153684,CALA,4C3FE9
57348,037062,3272250,CALC,NaN
10062,020237,5540,CALCQ,NaN
44617,156613,494213,CALD,NaN
17522,127455,5553,CALP,NaN
53353,183903,1635435,CALX,8C311A
8681,012677,5546,CAMD,NaN
16120,110721,5890,CANI,NaN
46667,066515,550804,CANOQ,NaN
34677,066646,8369,CAO,FA40E2
13460,031143,5775,CAPA,NaN
49992,165732,875392,CAPB,0F7DF0
44492,122494,874880,CAPEQ,NaN
54202,015212,1899182,CAPL,1A8D5C
11922,027765,23424,CAPS,NaN
6391,003278,6237,CAR,6C9A4F
53868,187434,1717938,CARB,NaN
56085,032541,2714663,CARG,32BBAA
54949,018392,2121266,CARO,NaN
57036,036191,3186282,CARR,32BBAA
13396,030857,5954,CARV,ACB68B
57537,037170,3301107,CAS.U,NaN
14557,062698,20484,CASA,314D88
11702,025719,5964,CASB,NaN
12412,028866,152,CASH,51527B
20404,002811,6023,CASLQ,NaN
